x,y,time,in_speed,out_speed,angle,speed_in,speed_out,window_size
0.759525574922272,0.765973440826531,7931,0.0236257129058828,0.0185663066188009,153.476330818234,0.0236257129058828,0.0185663066188009,11
0.759525574922272,0.766730624728947,7932,0.0185663066188009,0.00974946942428678,178.252708304971,0.0185663066188009,0.00974946942428678,11
0.757209962531371,0.766730624728947,7933,0.00974946942428678,0.0155656911778221,142.143386623468,0.00974946942428678,0.0155656911778221,11
0.757209962531371,0.766730624728947,7934,0.0155656911778221,0.00396173338883315,124.529341774949,0.0155656911778221,0.00396173338883315,11
0.757209962531371,0.766730624728947,7935,0.00396173338883315,0.00135301235167584,6.42381123431875,0.00396173338883315,0.00135301235167584,11
0.757209962531371,0.766730624728947,7936,0.00135301235167584,0.010773513252305,87.8421099535169,0.00135301235167584,0.010773513252305,11
0.757209962531371,0.766730624728947,7937,0.010773513252305,0.00465872769670716,146.30469740527,0.010773513252305,0.00465872769670716,11
0.757209962531371,0.766730624728947,7938,0.00465872769670716,0.0125617127933788,126.598274403793,0.00465872769670716,0.0125617127933788,11
0.757209962531371,0.766730624728947,7939,0.0125617127933788,0.0212756593177936,139.29763406936,0.0125617127933788,0.0212756593177936,11
0.757711980416476,0.766730624728947,7940,0.0212756593177936,0.00689364240311232,148.500704112327,0.0212756593177936,0.00689364240311232,11
0.757711980416476,0.766730624728947,7941,0.00689364240311232,0.0151916213565364,10.2206497853158,0.00689364240311232,0.0151916213565364,11
0.757711980416476,0.766730624728947,7942,0.0151916213565364,0.00833869416309508,146.538446980579,0.0151916213565364,0.00833869416309508,11
0.757711980416476,0.766730624728947,7943,0.00833869416309508,0.00995125211918877,135.00887980316,0.00833869416309508,0.00995125211918877,11
0.760118721555484,0.766730624728947,7944,0.00995125211918877,0.0135276301808099,129.538312520777,0.00995125211918877,0.0135276301808099,11
0.761791888482475,0.766808811005334,7945,0.0135276301808099,0.00293417053503294,38.6748616141442,0.0135276301808099,0.00293417053503294,11
0.764412865574917,0.767211930155591,7946,0.00293417053503294,0.0210214658326832,159.940451084273,0.00293417053503294,0.0210214658326832,11
0.765045049500016,0.767211930155591,7947,0.0210214658326832,0.0181420939470602,173.788901084904,0.0210214658326832,0.0181420939470602,11
0.765045049500016,0.767798794034773,7948,0.0181420939470602,0.0039237702064065,99.3063050178682,0.0181420939470602,0.0039237702064065,11
0.765045049500016,0.767798794034773,7949,0.0039237702064065,0.00920751628012484,115.004155371919,0.0039237702064065,0.00920751628012484,11
0.765045049500016,0.767798794034773,7950,0.00920751628012484,0.0158272084996813,144.67675823346,0.00920751628012484,0.0158272084996813,11
0.765045049500016,0.767798794034773,7951,0.0158272084996813,0.014746195035398,168.442115217514,0.0158272084996813,0.014746195035398,11
0.765045049500016,0.768025490279589,7952,0.014746195035398,0.00606525263267658,76.5429315455246,0.014746195035398,0.00606525263267658,11
0.765045049500016,0.768126984486422,7953,0.00606525263267658,0.0142278532090803,179.367667812984,0.00606525263267658,0.0142278532090803,11
0.765045049500016,0.768599452849652,7954,0.0142278532090803,0.0123352322093572,16.5819108996277,0.0142278532090803,0.0123352322093572,11
0.765000125488906,0.768599452849652,7955,0.0123352322093572,0.0197610084482959,161.816907058034,0.0123352322093572,0.0197610084482959,11
0.761791888482475,0.768906268051686,7957,0.0197610084482959,0.0163342522944189,173.634515688785,0.0197610084482959,0.0163342522944189,11
0.761573777661219,0.768906268051686,7958,0.0163342522944189,0.00555413040284232,3.39930679287025,0.0163342522944189,0.00555413040284232,11
0.761573777661219,0.768906268051686,7959,0.00555413040284232,0.00759798455380172,175.499531986256,0.00555413040284232,0.00759798455380172,11
0.761573777661219,0.770235098858165,7960,0.00759798455380172,0.01807083518216,1.7288385192353,0.00759798455380172,0.01807083518216,11
