x,y,time,TAG,res_time
648439.92786937,5902087.72598651,1598268061,31001001060,5.20430432160695
648427.058604775,5902087.72598651,1598268067,31001001060,5.22406691710154
648411.946406145,5902101.55335167,1598268073,31001001060,5.27607023318609
648407.295605154,5902103.69752697,1598268074,31001001060,5.26242179075877
648401.221587709,5902107.33446733,1598268075,31001001060,5.25480800469716
648398.571221684,5902113.41987423,1598268077,31001001060,5.2542321284612
648391.264671888,5902113.41987423,1598268080,31001001060,5.31772191127141
648384.69329693,5902114.7406378,1598268081,31001001060,5.37245395580928
648368.150996999,5902121.19876135,1598268086,31001001060,5.39492105642955
648367.758594196,5902123.12911904,1598268089,31001001060,5.39325018326441
648359.100214732,5902125.59423879,1598268090,31001001060,5.42727382580439
648354.6943961,5902128.90106806,1598268091,31001001060,5.42854007879893
648351.518305119,5902128.90106806,1598268092,31001001060,5.41845057010651
648346.111259841,5902128.90106806,1598268093,31001001060,5.45459879636765
648344.260358518,5902129.76535807,1598268094,31001001060,5.47090721130371
648341.24370436,5902129.76535807,1598268095,31001001060,5.4750566482544
648337.34286659,5902134.10350194,1598268096,31001001060,5.46122328440348
648330.131127679,5902134.10350194,1598268097,31001001060,5.48584289153417
648323.148956809,5902136.62640694,1598268100,31001001060,5.51777461369832
648320.87853181,5902139.379798,1598268101,31001001060,5.51369281609853
648320.87853181,5902139.379798,1598268102,31001001060,5.51369281609853
648320.212627336,5902139.379798,1598268103,31001001060,5.51304201682409
648311.092711558,5902141.15717529,1598268104,31001001060,5.52456135352453
648310.605435917,5902141.9511537,1598268105,31001001060,5.5256914416949
648310.23003913,5902141.9511537,1598268106,31001001060,5.52746930917104
648306.883878539,5902141.9511537,1598268107,31001001060,5.53073103427887
648304.71538294,5902141.9511537,1598268108,31001001060,5.53997045358022
648298.596508985,5902141.9511537,1598268109,31001001060,5.56900737285614
648296.986366963,5902141.9511537,1598268110,31001001060,5.56344980796178
648296.59254219,5902145.6948896,1598268111,31001001060,5.55512385765711
648292.043577401,5902146.68900914,1598268112,31001001060,5.55732947985331
648285.660821321,5902146.68900914,1598268113,31001001060,5.58275576035182
648285.660821321,5902146.68900914,1598268114,31001001060,5.58275576035182
648285.660821321,5902146.68900914,1598268115,31001001060,5.58275576035182
648277.65123896,5902146.68900914,1598268116,31001001060,5.60628317991893
648277.65123896,5902149.74635408,1598268117,31001001060,5.60167640844981
648276.369814823,5902149.74635408,1598268118,31001001060,5.65487471818924
648274.949957954,5902149.74635408,1598268119,31001001060,5.65376651684443
648274.65851379,5902145.6479794,1598268120,31001001060,5.65583204825719
648268.358706502,5902145.6479794,1598268121,31001001060,5.64027910629908
648268.336314009,5902145.6479794,1598268122,31001001060,5.64025838772456
648258.858000152,5902145.76604001,1598268125,31001001060,5.61001478433609
648255.490884404,5902145.76604001,1598268126,31001001060,5.60142627557119
648250.932285797,5902145.76604001,1598268127,31001001060,5.58955550988515
648242.139921343,5902145.76604001,1598268130,31001001060,5.69047269821167
648239.505553507,5902143.27320052,1598268131,31001001060,5.68811446030935
648237.644184503,5902143.27320052,1598268132,31001001060,5.67284952799479
648230.372041467,5902143.18583498,1598268133,31001001060,5.68902610937754
648229.751988513,5902143.27320052,1598268134,31001001060,5.69022109905879
648226.624449214,5902143.27320052,1598268135,31001001060,5.69710099299749
648220.195387188,5902143.27320052,1598268136,31001001060,5.69087156454722
648218.392105555,5902143.92466545,1598268137,31001001060,5.69501953125
648218.145890557,5902143.92466545,1598268138,31001001060,5.69575889905294
648211.257947017,5902146.69931493,1598268140,31001001060,5.66095563968023
648204.608967058,5902146.69931493,1598268144,31001001060,5.67784698406855
648198.004450292,5902146.85097922,1598268145,31001001060,5.70882563988368
648190.166567886,5902146.85097922,1598268149,31001001060,5.67481837670008
648187.342278495,5902146.85097922,1598268150,31001001060,5.67718649705251
648185.453845268,5902147.82618305,1598268151,31001001060,5.67645468314489
648180.091026947,5902147.82618305,1598268154,31001001060,5.6721910516421
648175.615703104,5902147.6348257,1598268155,31001001060,5.68366513252258
648173.734603177,5902147.82618305,1598268156,31001001060,5.68578157424927
648172.034670363,5902147.82618305,1598268157,31001001060,5.68793550332387
648156.81429152,5902148.37342967,1598268161,31001001060,5.73248194058736
648156.81429152,5902148.5102082,1598268162,31001001060,5.73217898607254
648156.65793229,5902148.5102082,1598268163,31001001060,5.73271847963333
648156.31049031,5902148.37342967,1598268164,31001001060,5.73422029813131
648152.155344646,5902148.37342967,1598268167,31001001060,5.7292876680692
648134.874915892,5902146.98555693,1598268170,31001001060,5.763474214077
648133.289978547,5902146.98555693,1598268171,31001001060,5.76543713013331
648133.289978547,5902145.38263737,1598268172,31001001060,5.77011827627818
648132.851570068,5902145.38263737,1598268173,31001001060,5.77001614967982
648132.851570068,5902145.38263737,1598268174,31001001060,5.77001614967982
648131.669334063,5902145.38263737,1598268175,31001001060,5.76974074045817
648125.857688557,5902143.45539724,1598268176,31001001060,5.78139278888702
648122.251499661,5902141.25557216,1598268177,31001001060,5.81061396598816
648118.194841741,5902140.21395944,1598268180,31001001060,5.81909342209498
648114.221235682,5902140.06848854,1598268181,31001001060,5.82385370731354
648109.338096557,5902140.06848854,1598268182,31001001060,5.82034653822581
648101.122637022,5902140.06848854,1598268185,31001001060,5.8382540623347
648101.122637022,5902140.06848854,1598268186,31001001060,5.8382540623347
648098.483033905,5902140.06848854,1598268187,31001001060,5.84585000276566
648098.483033905,5902140.06848854,1598268188,31001001060,5.84585000276566
648097.755742217,5902140.97757785,1598268189,31001001060,5.84566380977631
648087.393346439,5902140.97757785,1598268190,31001001060,5.84656134843826
648084.315301504,5902140.97757785,1598268191,31001001060,6.02150512536367
648084.315301504,5902140.97757785,1598268192,31001001060,6.02150512536367
648076.893317322,5902140.97757785,1598268193,31001001060,6.43973999420802
648075.29225813,5902140.97757785,1598268194,31001001060,6.44654768705368
648075.175679799,5902145.59796564,1598268195,31001001060,6.44395534992218
648062.546399216,5902145.59796564,1598268198,31001001060,6.84012978076935
648062.546399216,5902145.59796564,1598268199,31001001060,6.84012978076935
648044.573562279,5902140.94450104,1598268202,31001001060,7.19689500729243
648041.334272558,5902127.34696986,1598268206,31001001060,7.23894059260686
648030.913051183,5902121.48191736,1598268207,31001001060,7.39840665658315
648028.812423822,5902121.48191736,1598268208,31001001060,7.45788830121358
648027.561491416,5902118.98416377,1598268209,31001001060,7.54377057552338
648023.925608148,5902118.13566259,1598268210,31001001060,7.62491859992345
648023.925608148,5902114.29483897,1598268211,31001001060,7.63372884988785
648012.851376359,5902113.53771287,1598268212,31001001060,7.80635696649551
647998.671742356,5902105.06006823,1598268220,31001001060,7.93059405485789
647998.671742356,5902103.76888992,1598268221,31001001060,7.93812371492386
647994.980963966,5902103.1844943,1598268222,31001001060,7.99504859447479
647986.944039457,5902103.1844943,1598268225,31001001060,8.09736141761144
647979.335096116,5902100.13563186,1598268226,31001001060,8.16255137523015
647976.037723822,5902098.27586718,1598268227,31001001060,8.17007880608241
647968.476944691,5902088.96438868,1598268230,31001001060,8.44346063931783
647960.947160376,5902088.96438868,1598268231,31001001060,8.5477170586586
647959.885657728,5902088.73346513,1598268232,31001001060,8.55658977826436
647955.641942071,5902088.73346513,1598268233,31001001060,8.59674562613169
647955.377432381,5902087.16930566,1598268234,31001001060,8.60012482802073
647955.244938347,5902087.16930566,1598268235,31001001060,8.60141650835673
647944.763315277,5902087.16930566,1598268236,31001001060,8.72942440907161
647944.763315277,5902084.87511557,1598268237,31001001060,8.74104849100113
647944.250258062,5902084.87511557,1598268238,31001001060,8.7452795902888
647938.694412633,5902084.87511557,1598268239,31001001060,8.80160529613495
647929.499706636,5902084.7747302,1598268242,31001001060,8.81532110373179
647922.530455972,5902080.65046173,1598268247,31001001060,8.89456698497136
647898.236363291,5902080.37798239,1598268253,31001001060,9.24143491983414
647897.767364685,5902075.5351825,1598268254,31001001060,9.3462380806605
647880.227641193,5902072.84183385,1598268267,31001001060,9.68814215262731
647869.135185181,5902071.78696414,1598268268,31001001060,10.6315623641014
647868.161903607,5902071.07042782,1598268269,31001001060,10.6817466616631
647863.799142826,5902063.5536066,1598268270,31001001060,11.1336489200592
647863.799142826,5902063.5536066,1598268271,31001001060,11.1336489200592
647855.887941473,5902063.5536066,1598268272,31001001060,11.5333882729212
647850.777053735,5902063.5536066,1598268273,31001001060,11.7580378015836
647850.414932916,5902062.22270499,1598268277,31001001060,11.7674155871073
647836.414795344,5902061.49242543,1598268280,31001001060,12.31742588679
647831.235637961,5902060.00284392,1598268284,31001001060,12.877841770649
647823.989928954,5902053.96447038,1598268285,31001001060,17.254594484965
647792.340373718,5902037.91962561,1598268299,31001001060,22.2486727595329
647789.58939891,5902036.67304739,1598268300,31001001060,22.21404179732
647789.58939891,5902036.67304739,1598268301,31001001060,22.21404179732
647789.58939891,5902036.67304739,1598268302,31001001060,22.21404179732
647789.58939891,5902036.67304739,1598268303,31001001060,22.21404179732
647777.73077507,5902034.4683085,1598268304,31001001060,22.1377482016881
647777.73077507,5902034.4683085,1598268305,31001001060,22.1377482016881
647769.419213026,5902032.21919857,1598268306,31001001060,22.1002075235049
647765.087677016,5902024.55373519,1598268307,31001001060,22.0609978238742
647763.870751611,5902022.34376173,1598268311,31001001060,22.0484848856926
647762.034416493,5902022.02484817,1598268315,31001001060,22.0387539466222
647757.064715152,5902019.56297678,1598268316,31001001060,22.0081788341204
647733.686132382,5902016.34493188,1598268325,31001001060,21.9035718838374
647727.638619742,5902008.05682377,1598268326,31001001060,21.8256787657738
647724.115247604,5902000.18017933,1598268331,31001001060,21.770586613814
647721.415822609,5901996.63880291,1598268332,31001001060,21.7570587913195
647705.137631647,5901981.00935307,1598268339,31001001060,21.5672470370928
647700.512724499,5901979.69966676,1598268340,31001001060,21.5296763221423
647697.683344865,5901977.37214218,1598268343,31001001060,21.5085093458494
647693.18946333,5901973.64457951,1598268346,31001001060,21.4743731339773
647684.01102958,5901972.85290792,1598268349,31001001060,21.3632464806239
647679.644734766,5901965.76235387,1598268350,31001001060,21.3205612341563
647679.644734766,5901965.76235387,1598268351,31001001060,21.3205612341563
647664.638868255,5901965.71871908,1598268356,31001001060,21.2250813563665
647664.638868255,5901965.71871908,1598268357,31001001060,21.2250813563665
647659.906921187,5901959.83723403,1598268358,31001001060,21.1879227201144
647654.981124651,5901956.15878277,1598268362,31001001060,21.1339562654495
647651.427613035,5901954.63669918,1598268363,31001001060,21.1026473244031
647645.882936508,5901952.1856557,1598268364,31001001060,21.0748392105103
647640.162233288,5901942.49925678,1598268367,31001001060,20.9695595264435
647635.923734457,5901941.45721661,1598268368,31001001060,20.9244552135468
647629.738418419,5901941.45721661,1598268369,31001001060,20.9166537602743
647627.357892574,5901939.54383603,1598268370,31001001060,20.9000702579816
647627.357892574,5901937.74383107,1598268371,31001001060,20.8766117970149
647616.175896749,5901935.02495856,1598268374,31001001060,20.8041789054871
647614.84697049,5901935.02495856,1598268375,31001001060,20.7993032773336
647611.646825471,5901934.56396375,1598268376,31001001060,20.7859410206477
647610.769604027,5901928.62014602,1598268380,31001001060,20.7470842401187
647610.769604027,5901927.63805314,1598268381,31001001060,20.7418885270755
647603.29671491,5901923.45703633,1598268382,31001001060,20.7012004693349
647597.953817548,5901918.29906652,1598268385,31001001060,20.6352864344915
647587.067443304,5901913.07640867,1598268386,31001001060,20.557596151034
647582.288499257,5901903.32524703,1598268387,31001001060,20.5180109699567
647582.288499257,5901903.32524703,1598268388,31001001060,20.5180109699567
647580.524541836,5901893.66690823,1598268396,31001001060,20.4678296208382
647580.524541836,5901889.93890955,1598268397,31001001060,20.4453019936879
647571.713251138,5901882.77426309,1598268398,31001001060,20.3221698204676
647565.918963111,5901876.32576398,1598268399,31001001060,20.2180670380592
647565.918963111,5901876.32576398,1598268400,31001001060,20.2180670380592
647562.35599559,5901875.44480908,1598268401,31001001060,20.1839042941729
647562.35599559,5901875.44480908,1598268402,31001001060,20.1839042941729
647539.758558261,5901847.88752847,1598268414,31001001060,19.9193625291189
647539.758558261,5901847.88752847,1598268415,31001001060,19.9193625291189
647539.758558261,5901845.30367444,1598268416,31001001060,19.8921784758568
647540.477142033,5901845.18976751,1598268417,31001001060,19.8942640503248
647540.477142033,5901841.08945099,1598268421,31001001060,19.8510219613711
647540.477142033,5901841.08945099,1598268422,31001001060,19.8510219613711
647488.929060795,5901824.24217605,1598268440,31001001060,19.3057788451513
647486.526640975,5901819.3153802,1598268441,31001001060,19.2663195411364
647485.862709824,5901817.32077503,1598268442,31001001060,19.2517508586248
647485.862709824,5901808.64866345,1598268443,31001001060,19.2037229776382
647485.862709824,5901777.56419946,1598268476,31001001060,18.8824862162272
647490.951607424,5901757.61091461,1598268479,31001001060,18.7525672515233
647490.951607424,5901749.76422016,1598268485,31001001060,18.7064490437508
647490.951607424,5901745.26182734,1598268513,31001001060,18.6875468413035
647490.951607424,5901745.26182734,1598268516,31001001060,18.6875468413035
647490.951607424,5901745.26182734,1598268520,31001001060,18.6875468413035
647490.951607424,5901745.14045805,1598268527,31001001060,18.6870357473691
647489.587434148,5901743.82930812,1598268528,31001001060,18.664229575793
647488.262773647,5901741.92073797,1598268529,31001001060,18.65307751894
647482.21974642,5901738.91673433,1598268530,31001001060,18.6093986312548
647478.707611399,5901738.75820169,1598268531,31001001060,18.5988443732262
647478.707611399,5901738.75820169,1598268534,31001001060,18.5988443732262
647478.707611399,5901738.75820169,1598268535,31001001060,18.5988443732262
647497.565148972,5901738.09350558,1598268546,31001001060,18.6703251401583
647497.565148972,5901737.66277916,1598268548,31001001060,18.6684893608093
647497.565148972,5901737.5483863,1598268551,31001001060,18.6680016279221
647497.565148972,5901732.42184704,1598268554,31001001060,18.6313799500465
647497.565148972,5901726.35503697,1598268556,31001001060,18.6048152605693
647497.565148972,5901725.49528491,1598268566,31001001060,18.6010469992956
647495.360354071,5901725.49528491,1598268567,31001001060,18.5798351844152
647495.360354071,5901718.60165759,1598268582,31001001060,18.5454370299975
647495.360354071,5901712.40088555,1598268583,31001001060,18.512975815932
647495.360354071,5901712.40088555,1598268584,31001001060,18.512975815932
647495.360354071,5901712.40088555,1598268595,31001001060,18.512975815932
647493.09034438,5901712.40088555,1598268596,31001001060,18.4436196724574
647490.331087608,5901711.46372915,1598268601,31001001060,18.4286413391431
647481.67789502,5901705.43950582,1598268628,31001001060,18.3058846275012
647481.252657271,5901703.74471878,1598268636,31001001060,18.2801947832108
647481.252657271,5901703.74471878,1598268637,31001001060,18.2801947832108
647473.825909138,5901700.36811931,1598268639,31001001060,18.2471812685331
647473.825909138,5901699.82042607,1598268640,31001001060,18.2451595862707
647469.771841398,5901699.82042607,1598268643,31001001060,18.2332660079002
647469.771841398,5901699.82042607,1598268650,31001001060,18.2332660079002
647468.755894887,5901698.44704796,1598268651,31001001060,18.2176563858986
647468.755894887,5901698.3927298,1598268652,31001001060,18.2172579725583
647464.677017645,5901698.03942313,1598268653,31001001060,18.1923517982165
647464.677017645,5901698.03942313,1598268654,31001001060,18.1923517982165
647462.69666948,5901694.78786498,1598268672,31001001060,18.1576657811801
647462.574602088,5901694.78786498,1598268679,31001001060,18.1569964249929
647461.97129437,5901692.21455415,1598268685,31001001060,18.1347691774368
647461.97129437,5901692.21455415,1598268721,31001001060,18.1347691774368
647461.97129437,5901689.41021644,1598268731,31001001060,18.1140609780947
647464.599299562,5901689.41021644,1598268733,31001001060,18.1283657550812
647466.262102429,5901689.41021644,1598268744,31001001060,18.137386961778
647474.135268545,5901689.41021644,1598268745,31001001060,18.1797882994016
647474.135268545,5901689.41021644,1598268746,31001001060,18.1797882994016
647474.135268545,5901694.21905173,1598268747,31001001060,18.2156205932299
647474.135268545,5901694.21905173,1598268748,31001001060,18.2156205932299
647468.842630308,5901694.21905173,1598268753,31001001060,18.1870072404544
647468.842630308,5901694.21905173,1598268759,31001001060,18.1870072404544
647468.842630308,5901694.40665017,1598268763,31001001060,18.1883928140005
647468.842630308,5901694.40665017,1598268770,31001001060,18.1883928140005
647468.842630308,5901697.12591239,1598268786,31001001060,18.2084282636642
647470.666085256,5901697.12591239,1598268791,31001001060,18.2183469494184
647470.666085256,5901697.12591239,1598268792,31001001060,18.2183469494184
647470.666085256,5901697.12591239,1598268793,31001001060,18.2183469494184
647470.666085256,5901697.12591239,1598268798,31001001060,18.2183469494184
647476.160933954,5901697.12591239,1598268801,31001001060,18.2393622318904
647476.160933954,5901696.26772137,1598268807,31001001060,18.2361841678619
647476.160933954,5901696.26772137,1598268808,31001001060,18.2361841678619
647476.160933954,5901696.26772137,1598268809,31001001060,18.2361841678619
647478.174890811,5901696.26772137,1598268810,31001001060,18.2397382458051
647478.174890811,5901696.26772137,1598268811,31001001060,18.2397382458051
647473.047568259,5901697.22605078,1598268820,31001001060,18.231998360157
647473.047568259,5901697.22605078,1598268833,31001001060,18.231998360157
647473.047568259,5901697.96595902,1598268834,31001001060,18.236914173762
647473.047568259,5901697.96595902,1598268835,31001001060,18.236914173762
647476.37620831,5901697.96595902,1598268840,31001001060,18.2428534944852
647476.37620831,5901696.27254399,1598268847,31001001060,18.2365832010905
647476.37620831,5901695.23482646,1598268851,31001001060,18.23273777167
647476.37620831,5901695.23482646,1598268856,31001001060,18.23273777167
647473.221971953,5901695.23482646,1598268859,31001001060,18.2182257771492
647473.221971953,5901696.27254399,1598268860,31001001060,18.2259013056755
647473.221971953,5901698.12074952,1598268861,31001001060,18.2377990325292
647473.221971953,5901698.12074952,1598268862,31001001060,18.2377990325292
647473.221971953,5901698.12074952,1598268863,31001001060,18.2377990325292
647476.22227659,5901694.28370142,1598268867,31001001060,18.227320253849
647476.686973996,5901694.28370142,1598268875,31001001060,18.2297596732775
647476.686973996,5901694.28370142,1598268876,31001001060,18.2297596732775
647476.686973996,5901694.28370142,1598268883,31001001060,18.2297596732775
647476.686973996,5901694.44922374,1598268884,31001001060,18.2303736368815
647472.232437889,5901694.44922374,1598268885,31001001060,18.2070652008057
647472.232437889,5901694.44922374,1598268888,31001001060,18.2070652008057
647472.232437889,5901694.44922374,1598268896,31001001060,18.2070652008057
647477.2429413,5901694.44922374,1598268897,31001001060,18.231353465716
647477.2429413,5901691.13145588,1598268898,31001001060,18.209276620547
647477.2429413,5901691.13145588,1598268899,31001001060,18.209276620547
647477.2429413,5901691.13145588,1598268901,31001001060,18.209276620547
647477.2429413,5901691.13145588,1598268911,31001001060,18.209276620547
647482.99063475,5901694.18342065,1598268914,31001001060,18.2403748353322
647482.99063475,5901697.82528162,1598268933,31001001060,18.2539171139399
647482.99063475,5901702.03776237,1598268935,31001001060,18.2768617391586
647482.99063475,5901702.03776237,1598268936,31001001060,18.2768617391586
647482.99063475,5901702.03776237,1598268953,31001001060,18.2768617391586
647478.361194878,5901696.5661134,1598268956,31001001060,18.2411721905073
647472.818797408,5901696.5661134,1598268968,31001001060,18.2258895993233
647472.818797408,5901696.5661134,1598268969,31001001060,18.2258895993233
647472.818797408,5901696.5661134,1598268970,31001001060,18.2258895993233
647474.739779742,5901696.5661134,1598268972,31001001060,18.234764500459
647474.739779742,5901697.19389079,1598268981,31001001060,18.2370872457822
647475.012584163,5901698.83069356,1598268982,31001001060,18.2436263481776
647475.012584163,5901698.83069356,1598268983,31001001060,18.2436263481776
647475.012584163,5901698.83069356,1598268984,31001001060,18.2436263481776
647474.065798185,5901698.83069356,1598268985,31001001060,18.2419342637062
647474.065798185,5901700.02812561,1598268988,31001001060,18.246356578668
647471.774679073,5901700.02812561,1598268989,31001001060,18.2422319491704
647471.774679073,5901700.02812561,1598268990,31001001060,18.2422319491704
647471.774679073,5901700.02812561,1598268994,31001001060,18.2422319491704
647473.131521582,5901700.02812561,1598268995,31001001060,18.2446788072586
647477.613797887,5901700.02812561,1598268996,31001001060,18.2526757438978
647477.613797887,5901700.02812561,1598269006,31001001060,18.2526757438978
647477.613797887,5901700.02812561,1598269007,31001001060,18.2526757438978
647476.443113873,5901700.02812561,1598269008,31001001060,18.2505998452505
647476.443113873,5901700.08239815,1598269013,31001001060,18.2508004744848
647476.443113873,5901700.08239815,1598269014,31001001060,18.2508004744848
647476.443113873,5901700.08239815,1598269017,31001001060,18.2508004744848
647476.443113873,5901700.08239815,1598269018,31001001060,18.2508004744848
647476.443113873,5901700.08239815,1598269019,31001001060,18.2508004744848
647476.443113873,5901700.08239815,1598269020,31001001060,18.2508004744848
647476.443113873,5901700.08239815,1598269023,31001001060,18.2508004744848
647476.443113873,5901701.64095617,1598269024,31001001060,18.2565592130025
647476.443113873,5901701.64095617,1598269025,31001001060,18.2565592130025
647474.922472252,5901701.64095617,1598269031,31001001060,18.2538443565369
647474.922472252,5901701.64095617,1598269032,31001001060,18.2538443565369
647474.922472252,5901701.64095617,1598269033,31001001060,18.2538443565369
647474.922472252,5901701.64095617,1598269036,31001001060,18.2538443565369
647474.922472252,5901701.64095617,1598269037,31001001060,18.2538443565369
647474.922472252,5901703.69334532,1598269043,31001001060,18.2614135901133
647475.409199951,5901703.69334532,1598269044,31001001060,18.2622862299283
647475.409199951,5901703.69334532,1598269045,31001001060,18.2622862299283
647475.409199951,5901703.69334532,1598269046,31001001060,18.2622862299283
647475.409199951,5901705.3114599,1598269047,31001001060,18.2682491262754
647475.409199951,5901703.69334532,1598269048,31001001060,18.2622862299283
647475.409199951,5901700.68600519,1598269049,31001001060,18.2511891285578
647475.409199951,5901700.68600519,1598269055,31001001060,18.2511891285578
647476.504790506,5901700.68600519,1598269056,31001001060,18.2531410376231
647476.504790506,5901700.27972757,1598269057,31001001060,18.2516394972801
647476.504790506,5901700.27972757,1598269068,31001001060,18.2516394972801
647476.504790506,5901700.27972757,1598269071,31001001060,18.2516394972801
647476.504790506,5901700.27972757,1598269072,31001001060,18.2516394972801
647475.355729352,5901695.02020262,1598269073,31001001060,18.2281338612239
647475.355729352,5901695.02020262,1598269074,31001001060,18.2281338612239
647474.394097321,5901695.02020262,1598269075,31001001060,18.2229570190112
647472.612819178,5901695.02020262,1598269076,31001001060,18.2133474548658
647472.612819178,5901695.02020262,1598269077,31001001060,18.2133474548658
647472.612819178,5901695.14785597,1598269078,31001001060,18.2142921964327
647474.394097321,5901695.14785597,1598269079,31001001060,18.223903242747
647475.669937661,5901698.9402131,1598269080,31001001060,18.2452026486397
647475.669937661,5901701.33654662,1598269081,31001001060,18.2540568470955
647475.669937661,5901701.33654662,1598269099,31001001060,18.2540568470955
647475.249561056,5901701.33654662,1598269102,31001001060,18.2533059795698
647474.571264353,5901701.33654662,1598269103,31001001060,18.2520919601123
647474.143376106,5901701.33654662,1598269112,31001001060,18.2513245662053
647474.075803218,5901701.33654662,1598269115,31001001060,18.2512032707532
647474.075803218,5901701.46067743,1598269116,31001001060,18.2516611893972
647474.075803218,5901701.46067743,1598269117,31001001060,18.2516611893972
647474.075803218,5901701.46067743,1598269118,31001001060,18.2516611893972
647474.075803218,5901699.73929881,1598269119,31001001060,18.2453081011772
647473.498564006,5901699.73929881,1598269120,31001001060,18.2442725459735
647473.498564006,5901699.73929881,1598269121,31001001060,18.2442725459735
647475.265789222,5901699.73929881,1598269122,31001001060,18.2474359830221
647475.265789222,5901700.24873042,1598269123,31001001060,18.2493180195491
647475.265789222,5901700.24873042,1598269124,31001001060,18.2493180195491
647475.265789222,5901700.24873042,1598269125,31001001060,18.2493180195491
647475.265789222,5901699.9761453,1598269126,31001001060,18.2483110547066
647470.629801368,5901696.70058112,1598269127,31001001060,18.2150170962016
647470.187955932,5901694.55849576,1598269128,31001001060,18.1968121846517
647470.187955932,5901694.55849576,1598269129,31001001060,18.1968121846517
647470.187955932,5901694.55849576,1598269130,31001001060,18.1968121846517
647470.187955932,5901694.55849576,1598269131,31001001060,18.1968121846517
647474.7324049,5901697.0557472,1598269132,31001001060,18.2365630507469
647474.7324049,5901697.0557472,1598269133,31001001060,18.2365630507469
647474.7324049,5901697.0557472,1598269134,31001001060,18.2365630507469
647471.28434283,5901697.0557472,1598269135,31001001060,18.221186765035
647470.997958619,5901693.11874425,1598269136,31001001060,18.1905366778374
647470.997958619,5901693.11874425,1598269137,31001001060,18.1905366778374
647470.997958619,5901693.11874425,1598269138,31001001060,18.1905366778374
647470.997958619,5901693.11874425,1598269139,31001001060,18.1905366778374
647470.997958619,5901693.11874425,1598269140,31001001060,18.1905366778374
647470.997958619,5901693.62395218,1598269141,31001001060,18.1942810297012
647472.624768504,5901696.70135361,1598269142,31001001060,18.22583796978
647472.624768504,5901696.70135361,1598269143,31001001060,18.22583796978
647472.700747277,5901696.70135361,1598269144,31001001060,18.2262492179871
647473.344970179,5901696.91292078,1598269145,31001001060,18.2312965393066
647473.344970179,5901697.14371862,1598269146,31001001060,18.2330002029737
647473.344970179,5901699.00091939,1598269147,31001001060,18.2412706573804
647473.344970179,5901699.00091939,1598269148,31001001060,18.2412706573804
647473.344970179,5901699.00091939,1598269151,31001001060,18.2412706573804
647472.075871575,5901698.74299246,1598269152,31001001060,18.2379019856453
647471.201285368,5901698.74299246,1598269153,31001001060,18.2331491788228
647471.201285368,5901697.4155073,1598269154,31001001060,18.2233857353528
647471.201285368,5901697.4155073,1598269155,31001001060,18.2233857353528
647471.201285368,5901695.55442575,1598269158,31001001060,18.2096613446871
647471.201285368,5901695.55442575,1598269159,31001001060,18.2096613446871
647471.201285368,5901693.23386353,1598269160,31001001060,18.1924887537956
647470.771248542,5901693.13523566,1598269161,31001001060,18.189433769385
647470.771248542,5901692.89960338,1598269162,31001001060,18.187686697642
647469.302818265,5901692.89960338,1598269163,31001001060,18.1797429084778
647469.302818265,5901692.89960338,1598269164,31001001060,18.1797429084778
647469.302818265,5901692.89960338,1598269165,31001001060,18.1797429084778
647470.286108544,5901692.93595591,1598269166,31001001060,18.1853336731593
647470.286108544,5901692.93595591,1598269167,31001001060,18.1853336731593
647470.286108544,5901692.93595591,1598269168,31001001060,18.1853336731593
647470.286108544,5901692.93595591,1598269169,31001001060,18.1853336731593
647470.286108544,5901692.93595591,1598269170,31001001060,18.1853336731593
647470.286108544,5901692.93595591,1598269171,31001001060,18.1853336731593
647470.286108544,5901695.95798302,1598269172,31001001060,18.2076772848765
647470.286108544,5901698.19882562,1598269173,31001001060,18.2241725802422
647470.286108544,5901698.19882562,1598269174,31001001060,18.2241725802422
647470.286108544,5901698.19882562,1598269175,31001001060,18.2241725802422
647469.233943001,5901695.95798302,1598269176,31001001060,18.2019620299339
647467.359908704,5901692.33500527,1598269177,31001001060,18.1650283734004
647467.359908704,5901692.33500527,1598269178,31001001060,18.1650283734004
647467.359908704,5901692.33500527,1598269179,31001001060,18.1650283734004
647467.500145831,5901698.10825331,1598269180,31001001060,18.2083152413368
647467.500145831,5901698.10825331,1598269181,31001001060,18.2083152413368
647467.500145831,5901698.10825331,1598269182,31001001060,18.2083152413368
647467.500145831,5901698.10825331,1598269183,31001001060,18.2083152413368
647467.500145831,5901698.10825331,1598269184,31001001060,18.2083152413368
647467.500145831,5901698.10825331,1598269185,31001001060,18.2083152413368
647466.746493308,5901692.40428151,1598269186,31001001060,18.1622093836466
647465.776417946,5901692.40428151,1598269187,31001001060,18.1569342176119
647464.655194196,5901692.40428151,1598269188,31001001060,18.1508273601532
647464.655194196,5901695.73790326,1598269189,31001001060,18.1753684083621
647464.655194196,5901695.73790326,1598269190,31001001060,18.1753684083621
647464.559582982,5901695.73790326,1598269191,31001001060,18.1748451034228
647463.976917592,5901695.73790326,1598269192,31001001060,18.1716543912888
647463.976917592,5901695.73790326,1598269193,31001001060,18.1716543912888
647463.976917592,5901695.73790326,1598269194,31001001060,18.1716543912888
647463.811454603,5901700.0733751,1598269195,31001001060,18.2024372776349
647463.811454603,5901700.0733751,1598269196,31001001060,18.2024372776349
647463.811454603,5901700.0733751,1598269197,31001001060,18.2024372776349
647463.811454603,5901700.0733751,1598269198,31001001060,18.2024372776349
