X,Y,Species,Cluster_ID
256405,773367,Melia azedarach,451
256401,773378,Washingtonia,322
256472,773321,Mulberry,456
256451,773313,Palm,194
256451,773315,Palm,194
256457,773315,Palm,194
256435,773354,Palm,195
256427,773365,Palm,195
256422,773381,Mulberry,457
256424,773393,Melia azedarach,451
256427,773393,Mulberry,457
256416,773389,Palm,195
256391,773409,Melia azedarach,451
256394,773452,Palm,196
256392,773459,Palm,196
256388,773465,Palm,196
256411,773367,Mulberry,457
255767,773017,Washingtonia,323
256384,773494,Ficus religiosa,26
256378,773509,Mulberry,458
256366,773522,Palm,197
256342,773533,Melia azedarach,452
256361,773548,Ficus carica,529
256353,773564,Washingtonia,324
256347,773585,Mulberry,459
256350,773585,Palm,198
256346,773585,Cherry plum,102
256305,773644,Loquat,360
256315,773634,Palm,199
256304,773675,Palm,200
256300,773688,Cherry plum,103
256326,773742,Loquat,361
256335,773719,Surinam Cherry,49
256339,773716,Surinam Cherry,49
256350,773694,Melia azedarach,453
256265,773732,Loquat,362
256542,773339,Mulberry,460
256545,773339,Loquat,363
256653,773392,Washingtonia,325
256656,773392,Melia azedarach,454
256659,773401,Washingtonia,325
256653,773416,Avocado,145
256638,773445,Date palm,119
256641,773445,Palm,201
256627,773458,Palm,201
256655,773467,Date palm,119
256660,773475,Loquat,364
256663,773475,Washingtonia,326
256646,773473,Mulberry,461
256624,773475,Palm,201
256618,773482,Washingtonia,327
256627,773499,Ficus carica,530
256630,773499,Mulberry,461
256635,773502,Mulberry,461
256640,773502,Mulberry,461
256649,773508,Ficus carica,530
256652,773508,Avocado,146
256648,773508,Mango,71
256591,773534,Ficus carica,531
256590,773541,Washingtonia,328
256593,773541,Palm,202
256591,773537,Mulberry,462
256594,773537,Loquat,365
256585,773554,Ficus,32
256588,773556,Avocado,147
256582,773571,Palm,202
256585,773571,Washingtonia,328
256579,773576,Palm,202
256571,773574,Palm,202
256579,773585,Palm,202
256571,773596,Palm,202
256574,773596,Washingtonia,328
256571,773602,Palm,202
256569,773606,Palm,202
256566,773611,Palm,202
256568,773619,Palm,202
256572,773620,Palm,202
256579,773624,Palm,202
256582,773626,Palm,202
256586,773630,Palm,202
256596,773632,Palm,202
256599,773632,Washingtonia,329
256586,773633,Mulberry,463
256577,773633,Palm,202
256557,773628,Mulberry,463
256552,773644,Ficus carica,532
256552,773650,Mulberry,463
256521,773657,Loquat,366
256547,773663,Palm,203
256549,773668,Palm,203
256502,773679,Washingtonia,330
256490,773692,Palm,204
256496,773694,Palm,204
256511,773698,Palm,204
256528,773705,Palm,204
256527,773707,Date palm,120
256510,773718,Mulberry,464
256530,773753,Ficus carica,533
256503,773739,Palm,205
256502,773761,Washingtonia,331
256505,773761,Palm,205
256480,773753,Banana,22
256474,773759,Date palm,121
256464,773753,Mulberry,465
256488,773751,Palm,205
256489,773763,Palm,205
256491,773770,Ficus carica,534
256485,773781,Ficus benjamina,83
256483,773812,Mulberry,466
256486,773812,Palm,206
256516,773824,Ficus carica,535
256527,773801,Mulberry,467
256552,773739,Peach,26
256555,773733,Loquat,367
256558,773733,Annona,30
256556,773726,Avocado,148
256556,773722,Palm,204
256586,773661,Ficus carica,532
256594,773645,Loquat,368
256614,773597,Avocado,149
256629,773573,Ficus carica,536
256663,773486,Ziziphus spina-christi,68
256666,773486,Loquat,364
256660,773497,Melia azedarach,455
256663,773497,Mulberry,461
256677,773455,Plum,30
256688,773431,Avocado,145
256690,773425,Ficus carica,537
256693,773425,Persimmon,55
256689,773425,Loquat,369
256692,773425,Avocado,145
256623,773375,Washingtonia,325
256595,773419,Washingtonia,332
256587,773441,Ficus carica,538
256581,773458,Washingtonia,333
256570,773482,Loquat,370
256562,773504,Mulberry,468
256565,773504,Washingtonia,334
256559,773510,Mulberry,468
256537,773556,Washingtonia,335
256516,773611,Loquat,371
256512,773624,Ficus carica,539
256466,773713,Loquat,372
256463,773724,Washingtonia,336
256454,773749,Mulberry,465
256452,773755,Ficus carica,540
256438,773783,Loquat,373
256469,773807,Mulberry,466
256656,773373,Palm,207
256723,773399,Jujube,42
256726,773399,Persimmon,56
256722,773399,Banana,23
256866,773440,Melia azedarach,456
256872,773416,Melia azedarach,456
256825,773394,Ficus carica,541
256794,773377,Loquat,374
256738,773351,Mulberry,469
256740,773355,Loquat,375
256642,773412,Melia azedarach,454
256796,773448,Washingtonia,337
256782,773453,Washingtonia,337
256785,773453,Palm,208
256764,773453,Washingtonia,337
256811,773462,Melia azedarach,457
256808,773472,Melia azedarach,457
256802,773485,Melia azedarach,457
256789,773497,Washingtonia,338
256789,773510,Mulberry,470
256784,773518,Melia azedarach,457
256794,773555,Loquat,376
256812,773520,Washingtonia,338
256827,773514,Mulberry,470
256831,773525,Mulberry,470
256834,773525,Melia azedarach,458
256809,773579,Mulberry,470
256812,773588,Mulberry,470
256815,773588,Melia azedarach,459
256773,773579,Surinam Cherry,50
256766,773573,Ficus carica,542
256766,773564,Mulberry,471
256734,773752,Mulberry,472
256735,773763,Melia azedarach,460
256726,773841,Mulberry,473
256733,773858,Avocado,150
256740,773863,Ficus carica,543
256769,773878,Melia azedarach,461
256771,773886,Loquat,377
256846,773788,Mulberry,362
256852,773773,Mulberry,362
256877,773721,Mulberry,362
256899,773705,Mulberry,362
256892,773581,Ficus carica,544
256895,773581,Washingtonia,339
256924,773609,Mulberry,474
256927,773609,Melia azedarach,462
256923,773609,Mango,72
256823,773612,Mulberry,470
256831,773596,Mulberry,470
256837,773590,Mulberry,470
256828,773592,Mulberry,470
256831,773549,Mulberry,470
256840,773549,Mulberry,470
256840,773542,Melia azedarach,458
256843,773542,Mulberry,470
256876,773520,Ficus carica,545
256879,773520,Loquat,378
256890,773496,Palm,209
256875,773481,Carob,224
256858,773476,Ficus carica,546
256911,773478,Palm,209
256920,773504,Loquat,379
256934,773505,Mulberry,475
256937,773505,Guava,145
256933,773505,Loquat,379
256957,773517,Washingtonia,340
256965,773524,Jujube,43
256959,773533,Melia azedarach,463
256953,773537,Washingtonia,340
256949,773539,Mulberry,475
256951,773552,Mulberry,475
256967,773507,Palm,210
256973,773520,Loquat,380
257012,773559,Mulberry,367
257001,773578,Loquat,381
256990,773587,Melia azedarach,464
257000,773607,Mulberry,476
257025,773617,Palm,211
257039,773630,Mulberry,360
257052,773609,Mulberry,360
257047,773602,Washingtonia,341
257055,773600,Persimmon,57
257050,773595,Mulberry,360
257049,773600,Avocado,151
257055,773613,Mulberry,360
257057,773611,Mulberry,360
257049,773652,Washingtonia,342
257042,773667,Melia azedarach,106
257036,773685,Washingtonia,342
257028,773696,Melia azedarach,106
256997,773692,Avocado,152
256981,773692,Mulberry,361
256982,773648,Melia azedarach,465
256197,785000,Ficus carica,547
256340,785006,Carob,225
256332,785023,Carob,225
256340,784997,Carob,225
256388,784983,Carob,226
256396,784983,Carob,226
256250,784908,Ficus carica,548
256261,784906,Carob,227
256264,784908,Ficus carica,548
256265,784906,Ficus carica,548
256275,784910,Carob,227
256272,784899,Ficus carica,548
256272,784886,Melia azedarach,466
256275,784886,Ficus carica,548
256278,784794,Ficus carica,549
256308,784781,Armenian plum,41
256311,784781,Ficus carica,549
256307,784781,Mulberry,477
256316,784783,Guava,146
256319,784783,Ficus carica,549
256316,784772,Guava,146
256319,784772,Ficus carica,549
256339,784798,Ficus carica,549
256382,784792,Ficus carica,550
256429,784802,Ficus carica,551
256432,784809,Ficus carica,551
256432,784820,Ficus carica,551
256432,784866,Ficus carica,552
256433,784887,Ficus carica,552
256436,784894,Pear,17
256432,784916,Peach,27
256418,784925,Ficus carica,553
256144,784880,Carob,228
256116,784837,Melia azedarach,467
256123,784828,Melia azedarach,467
256123,784817,Melia azedarach,467
256127,784810,Melia azedarach,467
256112,784800,Melia azedarach,467
256109,784793,Melia azedarach,467
256109,784810,Melia azedarach,467
256112,784810,Mulberry,478
256102,784828,Melia azedarach,467
256105,784828,Mulberry,478
256087,784835,Melia azedarach,467
256056,784865,Mulberry,479
256057,784824,Melia azedarach,467
256050,784817,Melia azedarach,467
256037,784793,Melia azedarach,467
256031,784791,Melia azedarach,467
256053,784817,Mulberry,479
256019,784789,Melia azedarach,467
256043,784774,Ficus carica,554
256051,784771,Ficus carica,554
256079,784758,Mulberry,480
255921,784750,Mulberry,481
255997,784765,Melia azedarach,467
255975,784778,Melia azedarach,467
255933,784757,Mulberry,481
255950,784772,Mulberry,481
255942,784781,Mulberry,481
255866,784798,Mulberry,481
255900,784785,Mulberry,481
255910,784794,Mulberry,481
255922,784798,Mulberry,481
255935,784803,Mulberry,481
255966,784820,Melia azedarach,468
255966,784828,Melia azedarach,468
255969,784828,Melia azedarach,468
255972,784828,Mulberry,482
255975,784829,Melia azedarach,468
255980,784828,Melia azedarach,468
255983,784828,Mulberry,482
255983,784839,Melia azedarach,468
256024,784859,Melia azedarach,469
256032,784874,Mulberry,479
256029,784850,Mulberry,479
256048,784902,Ficus carica,555
255930,784851,Melia azedarach,470
255917,784826,Mulberry,481
255871,784844,Ficus carica,556
255863,784799,Mulberry,481
255770,784701,Mulberry,483
256459,784975,Carob,229
256489,784966,Carob,229
256506,784965,Carob,229
256522,784959,Carob,229
256545,784955,Carob,229
256564,784955,Carob,229
256579,784956,Carob,229
256592,784959,Carob,229
256607,784959,Carob,229
256644,784971,Carob,229
256658,784978,Carob,229
256689,784987,Carob,229
256635,784958,Carob,229
256620,784952,Carob,229
256595,784945,Carob,229
256579,784944,Carob,229
256503,784953,Carob,229
256483,784959,Carob,229
255857,784859,Mulberry,484
255785,784829,Loquat,382
255788,784829,Guava,147
255785,784834,Mango,73
255774,784821,Ficus carica,557
255776,784832,Loquat,382
255763,784853,Surinam Cherry,51
255774,784866,Loquat,382
255791,784866,Loquat,382
255825,784873,Annona,31
255841,784899,Mango,74
255853,784903,Melia azedarach,471
255855,784905,Loquat,383
255842,784921,Loquat,383
255828,784919,Loquat,383
255791,784895,Loquat,382
255755,784899,Guava,148
255749,784912,Ficus carica,558
255758,784914,Mango,75
255757,784910,Mulberry,485
255788,784919,Mulberry,485
255791,784919,Ficus carica,558
255782,784940,Melia azedarach,472
255803,784945,Avocado,153
255817,784956,Mulberry,486
255817,784962,Ficus carica,559
255816,784988,Melia azedarach,473
255780,784949,Washingtonia,343
255747,784980,Cherry plum,104
255738,784956,NA,11
255741,784962,Loquat,384
255733,784962,Mulberry,485
255744,784932,Mulberry,485
255777,784995,Melia azedarach,473
255789,784986,Washingtonia,343
255780,785026,Loquat,385
255917,784870,Melia azedarach,470
255920,784870,Mulberry,487
255916,784874,Mulberry,487
255933,784875,Melia azedarach,470
255936,784885,Melia azedarach,470
255939,784885,Mulberry,487
255968,784942,Surinam Cherry,52
255962,784948,Papaya,28
255923,784964,Washingtonia,344
255937,784962,Ficus carica,560
255929,784949,Ficus carica,560
255946,784935,Ficus carica,560
255911,784949,Mulberry,488
255914,784949,Ficus carica,560
255920,784914,Ficus carica,560
255886,784958,Loquat,386
255881,784958,Surinam Cherry,53
255925,784979,Melia azedarach,474
255934,784985,Surinam Cherry,54
255934,785005,Melia azedarach,474
255920,784992,Melia azedarach,474
255833,785005,Melia azedarach,473
255826,785043,Plum,31
255837,785049,Peach,28
255836,785054,Guava,149
255856,785060,Mulberry,489
255853,785069,Ficus carica,561
255871,785067,Loquat,387
255937,785027,Apple,32
255955,785049,Melia azedarach,475
255806,785047,Melia azedarach,476
255792,785071,Loquat,388
255826,785097,Mulberry,490
255825,785106,Mulberry,490
255848,785104,Ficus carica,561
255857,785125,Ficus carica,561
255857,785127,Avocado,154
255883,785147,Ficus carica,561
255896,785147,Ficus carica,561
255899,785147,Melia azedarach,477
255922,785199,Palm,212
255917,785199,Melia azedarach,478
255925,785199,Melia azedarach,478
255921,785208,Ficus carica,562
255883,785175,Ficus carica,561
255886,785175,Mulberry,491
255871,785193,Armenian plum,42
255860,785197,Ficus carica,561
255863,785197,Guava,150
255837,785221,Surinam Cherry,55
255878,785230,NA,12
255877,785243,Date palm,122
255930,785236,NA,13
255807,785189,Mango,76
255810,785189,NA,14
255812,785171,Avocado,155
255803,785176,Mulberry,492
255796,785171,Mulberry,492
255792,785176,Loquat,389
255781,785187,Loquat,389
255788,785189,Ficus carica,563
255799,785191,Loquat,389
255754,785184,Ficus carica,563
255790,785143,Mulberry,492
255803,785150,Loquat,389
255820,785150,NA,14
255821,785154,NA,14
255818,785156,Surinam Cherry,56
255821,785156,Mulberry,492
255817,785156,NA,14
255818,785160,Mango,76
255840,785178,Ficus,33
255832,785191,Loquat,389
255675,785100,Ficus carica,564
255672,785122,Mulberry,493
255660,785120,Ficus carica,564
255629,785118,Melia azedarach,479
255627,785117,Mulberry,494
255630,785117,Melia azedarach,479
255624,785111,Melia azedarach,479
255675,785052,Ficus carica,565
255682,785056,Mulberry,495
255685,785056,Ziziphus spina-christi,69
255689,785054,Loquat,390
255692,785054,Ficus carica,565
255693,785054,Mulberry,495
255696,785072,Pitaya,1
255713,785080,NA,15
255730,785078,NA,15
255747,785073,Loquat,391
255745,785100,Ficus carica,566
255762,785100,Guava,151
255765,785099,Mulberry,496
255797,785045,Mulberry,497
255738,785021,Mango,77
255724,785052,Mulberry,495
255713,785041,Loquat,390
255697,785037,Washingtonia,345
256023,785249,Apple,33
256032,785251,Ficus carica,567
256031,785277,Melia azedarach,480
256098,785213,Melia azedarach,481
256101,785213,NA,16
256115,785218,Mulberry,498
256109,785255,Ficus sycomorus,3
256132,785266,Surinam Cherry,57
256143,785274,Guava,152
256154,785272,Mulberry,499
256157,785272,Ficus carica,568
256157,785268,NA,17
256163,785279,Avocado,156
256164,785283,Apple,34
256118,785292,Mulberry,500
256101,785309,NA,18
256085,785320,Mulberry,500
255829,785232,Date palm,123
255784,785232,Mulberry,501
255787,785232,Ficus carica,569
255766,785267,Mulberry,501
256063,785331,Mulberry,500
255858,785315,Mulberry,502
255763,785261,Mulberry,501
256175,785355,Mulberry,503
256178,785355,Ficus carica,570
256175,785359,Ficus carica,570
256066,785440,Melia azedarach,482
256508,785210,Ficus carica,571
256550,785187,Melia azedarach,483
256560,785179,Melia azedarach,483
256574,785170,Melia azedarach,483
256206,785026,Ficus carica,547
256201,785017,Mulberry,504
256187,785017,Avocado,157
256172,785022,Melia azedarach,484
256170,785015,Mulberry,504
256172,785011,Mulberry,504
256145,785033,Guava,153
256175,785046,Ficus carica,547
256189,785035,Surinam Cherry,58
256185,785080,Ficus carica,547
256157,785130,Melia azedarach,485
256137,785161,Melia azedarach,485
256079,785113,Melia azedarach,486
256067,785140,Melia azedarach,486
256124,785170,Mulberry,505
256282,785049,Ficus carica,572
256273,785045,Washingtonia,346
256336,785078,Washingtonia,347
256338,785088,Washingtonia,347
256255,785078,Loquat,392
256234,785076,Ficus carica,573
256212,785067,NA,19
256196,785096,Avocado,158
256219,785108,Loquat,393
256232,785091,Melia azedarach,487
256252,785099,Melia azedarach,487
256280,785112,Avocado,159
256310,785093,Ficus carica,574
256314,785097,NA,20
256330,785101,Avocado,160
256328,785106,Washingtonia,347
256300,785128,Ficus carica,574
256302,785160,Avocado,161
256271,785126,Loquat,394
256257,785130,Loquat,394
256254,785132,Ficus carica,575
256257,785132,Mulberry,506
256236,785145,NA,21
256212,785126,Loquat,393
256205,785137,Mulberry,507
256198,785128,Ficus carica,576
256191,785139,Washingtonia,348
256306,785206,Loquat,395
256280,785213,Avocado,162
256292,785217,Ficus carica,577
256342,785228,Mulberry,508
256297,785237,Mulberry,509
256286,785243,Loquat,396
256289,785243,Guava,154
256273,785222,Melia azedarach,488
256263,785219,Loquat,396
256245,785208,Loquat,396
256219,785231,Papaya,29
256205,785224,Ziziphus spina-christi,70
256208,785224,Loquat,397
256171,785226,Loquat,397
256247,785248,Surinam Cherry,59
256242,785259,Ficus carica,578
256245,785259,Loquat,398
256279,785267,Melia azedarach,489
256287,785265,Ficus carica,579
256312,785291,Loquat,399
256331,785315,Melia azedarach,490
256309,785287,Loquat,399
256265,785309,Ficus carica,570
256256,785344,Ficus carica,570
256256,785350,Ficus carica,570
256262,785355,Ficus carica,570
256250,785346,Ficus carica,570
256243,785342,Ficus carica,570
256240,785363,Ficus carica,570
256240,785372,Ficus carica,570
256237,785355,Ficus carica,570
256237,785348,Ficus carica,570
256231,785346,Ficus carica,570
256231,785352,Ficus carica,570
256229,785359,Ficus carica,570
256228,785366,Ficus carica,570
256231,785372,Ficus carica,570
256223,785366,Ficus carica,570
256222,785355,Ficus carica,570
256223,785348,Ficus carica,570
256223,785342,Ficus carica,570
256219,785341,Ficus carica,570
256220,785348,Ficus carica,570
256219,785352,Ficus carica,570
256219,785357,Ficus carica,570
256211,785361,Ficus carica,570
256212,785352,Ficus carica,570
256209,785346,Ficus carica,570
256209,785340,Ficus carica,570
256105,785336,Melia azedarach,491
256088,785334,Mulberry,500
256093,785318,Mulberry,500
256094,785316,Mulberry,500
256186,785255,Loquat,397
256189,785255,NA,17
256050,785186,Avocado,163
256015,785234,Mulberry,510
253644,786226,Ficus carica,580
253656,786222,Ficus carica,580
253613,786202,Ficus carica,580
253532,786296,Cherry plum,105
253527,786301,Cherry plum,105
253521,786303,Cherry plum,105
253540,786226,Melia azedarach,492
253518,786198,Mulberry,511
253524,786192,Peach,29
253527,786181,Ficus carica,581
253529,786170,Ficus carica,581
253537,786155,Ficus carica,581
253537,786144,Ficus carica,581
253503,780724,Carob,230
253506,780724,Melia azedarach,493
253508,780545,Carob,231
253541,780613,Melia azedarach,494
253535,780456,Carob,232
253560,780477,Armenian plum,43
253592,780503,Carob,233
253588,780545,Carob,234
253558,780541,Loquat,400
253630,780560,Loquat,401
253644,780560,Ficus carica,582
253628,780553,Melia azedarach,495
253623,780551,Melia azedarach,495
253617,780551,Melia azedarach,495
253612,780551,Melia azedarach,495
253616,780479,Melia azedarach,496
253627,780473,Melia azedarach,496
253656,780505,Melia azedarach,497
253633,780410,Carob,235
253646,780396,Carob,235
253650,780381,Loquat,402
253655,780375,Carob,235
253660,780375,Guava,155
253657,780370,Guava,155
253657,780368,NA,22
253654,780359,Ficus carica,583
253638,780366,Mango,78
253636,780362,NA,22
253626,780349,Melia azedarach,498
253632,780351,Melia azedarach,498
253612,780373,Carob,236
253616,780375,Loquat,402
253633,780385,Ficus carica,583
253624,780392,Ficus carica,583
253622,780401,Ficus carica,583
253594,780381,Strawberry guava,1
253563,780360,Ficus carica,584
253549,780360,Loquat,403
253573,780346,Ficus carica,584
253582,780342,Loquat,403
253616,780303,Carob,237
253630,780294,Carob,237
253661,780934,Carob,238
253655,780921,Carob,238
253656,780915,Ficus carica,585
253652,780895,Carob,238
253683,780762,Carob,239
253503,780332,Melia azedarach,499
253500,780369,Plum,32
253498,780375,Plum,32
253499,780415,Ficus microcarpa,41
253518,780427,Ficus carica,586
253562,780412,Ficus benjamina,84
253529,780368,Ziziphus spina-christi,71
253542,780368,Carob,240
253514,781031,Carob,241
253593,781174,Melia azedarach,500
255102,784786,Mulberry,512
255105,784783,Ficus carica,587
255106,784781,Melia azedarach,501
255319,785259,Melia azedarach,502
255986,785454,Melia azedarach,503
256019,785454,Melia azedarach,503
256081,785428,Melia azedarach,482
255752,785271,Mulberry,501
255019,783199,Ficus carica,588
255063,783267,Mulberry,513
255064,783192,Washingtonia,349
254915,783792,Ficus carica,589
254950,783895,Mulberry,514
254947,783783,Ficus carica,589
255089,783175,Mulberry,515
255115,783006,Mulberry,516
255158,782963,Mulberry,517
255188,782804,Ficus carica,590
254999,784151,Mulberry,518
255030,784340,Mulberry,519
255033,784340,Ficus carica,591
255135,784761,Ficus carica,587
255105,784714,Ficus carica,592
255765,784689,Mulberry,483
256327,784774,Ficus carica,549
257190,782996,Melia azedarach,504
257239,783148,Mulberry,520
257069,784472,Melia azedarach,505
257061,784545,Melia azedarach,506
257058,784557,Melia azedarach,506
257055,784615,Melia azedarach,507
258127,783833,Loquat,404
258207,784638,Melia azedarach,508
258049,784765,Melia azedarach,509
257884,784887,Melia azedarach,510
258107,782916,Mulberry,521
258620,781938,Mulberry,522
258609,781855,Mulberry,523
259025,782108,Ficus carica,593
258986,781688,Mulberry,524
258944,781427,Carob,242
258919,781151,Carob,243
258903,781060,Carob,244
258881,780825,Carob,245
258836,780460,Carob,246
258826,780354,Carob,247
258805,780114,Carob,248
258774,779804,Carob,249
258804,779738,Mulberry,525
258797,779566,Mulberry,526
258755,779552,Carob,250
258715,779236,Carob,251
258729,779255,Mulberry,527
258706,779107,Carob,252
258706,779104,Carob,252
258690,778959,Carob,253
257049,780853,Mulberry,528
256016,776940,Ficus carica,594
255991,776970,Ficus carica,594
255979,776976,Melia azedarach,511
256282,776756,Ficus carica,595
256332,776759,Ficus carica,596
256352,776773,Ficus carica,596
256359,776782,Ficus carica,596
256378,776782,Melia azedarach,512
256365,776771,Ficus carica,596
256267,776762,Ficus carica,595
256723,776450,Melia azedarach,513
257497,775894,Melia azedarach,514
257551,776563,Ficus carica,597
257554,776579,Ficus carica,597
254114,776073,Ficus carica,598
254092,776183,Ficus carica,599
254117,776479,Washingtonia,350
254120,776484,Washingtonia,350
254279,776541,Ficus carica,600
254281,776691,Palm,213
254273,776688,Palm,213
254270,776687,Palm,213
254404,776788,Ficus carica,601
254929,777164,Ficus carica,602
254931,777163,Ficus carica,602
254952,777191,Palm,214
254958,777199,Palm,214
254961,777202,Palm,214
254968,777211,Palm,214
254957,777224,Ficus carica,602
254959,777197,Ficus carica,602
255041,777058,Ficus carica,603
255057,777029,Ficus carica,603
255059,777020,Ficus carica,603
255067,777005,Ficus carica,603
255069,776998,Ficus carica,603
255074,776981,Ficus carica,603
255077,776974,Ficus carica,603
255082,776960,Ficus carica,603
255086,776948,Ficus carica,603
255089,776942,Ficus carica,603
255093,776932,Ficus carica,603
255095,776928,Ficus carica,603
255100,776911,Ficus carica,603
255103,776905,Ficus carica,603
255104,776899,Ficus carica,603
255107,776886,Ficus carica,603
255109,776880,Ficus carica,603
255113,776874,Ficus carica,603
255128,776844,Ficus carica,603
255165,776743,Melia azedarach,515
255213,776648,Ficus carica,604
255219,776649,Ficus carica,604
255225,776650,Ficus carica,604
255234,776651,Ficus carica,604
255244,776651,Ficus carica,604
255279,776648,Ficus carica,604
255280,776647,Ficus carica,604
255218,776625,Ficus carica,604
255227,776627,Ficus carica,604
255233,776628,Ficus carica,604
255276,776637,Ficus carica,604
255217,776611,Ficus carica,604
255265,776475,Mulberry,529
255322,776389,Ficus carica,605
255330,776356,Ficus carica,605
255332,776309,Ficus carica,606
255352,776257,Ficus carica,607
255356,776245,Ficus carica,607
255360,776235,Ficus carica,607
255367,776218,Ficus carica,607
255205,776175,Ficus carica,608
255185,776173,Ficus carica,608
255136,776180,Ficus carica,609
255503,776362,Ficus carica,610
255443,776504,Ficus carica,611
255412,776533,Ficus carica,612
255407,776539,Ficus carica,612
255387,776556,Ficus carica,612
255367,776573,Ficus carica,612
255349,776586,Ficus carica,612
255338,776598,Ficus carica,612
255327,776606,Ficus carica,612
255292,776631,Ficus carica,604
255270,776761,Melia azedarach,516
255246,776877,Ficus carica,613
255239,776934,Ficus carica,603
255234,776945,Ficus carica,603
255233,776963,Ficus carica,603
255231,776975,Ficus carica,603
255227,776989,Ficus carica,603
255226,776997,Ficus carica,603
255224,777004,Ficus carica,603
255222,777011,Melia azedarach,517
255225,777011,Ficus carica,603
255212,777010,Ficus carica,603
255187,776996,Ficus carica,603
255171,776987,Ficus carica,603
255144,776971,Ficus carica,603
255134,776964,Ficus carica,603
255122,776953,Ficus carica,603
255118,776947,Ficus carica,603
255115,776942,Ficus carica,603
255118,776930,Ficus carica,603
255119,776923,Ficus carica,603
255123,776910,Ficus carica,603
255125,776903,Ficus carica,603
255128,776897,Ficus carica,603
255131,776890,Ficus carica,603
255133,776879,Ficus carica,603
255109,777104,Ficus carica,614
255064,777262,Ficus carica,615
255057,777258,Ficus carica,615
254317,776444,Mulberry,530
255040,775856,Palm,215
255940,774757,Melia azedarach,518
256290,774676,Mulberry,531
256783,774590,Melia azedarach,519
256936,774523,Ficus carica,616
256953,774480,Melia azedarach,520
256963,774451,Carob,254
256959,774443,Melia azedarach,520
256984,774424,Ficus carica,617
257036,774408,Melia azedarach,435
257045,774403,Ficus carica,502
256877,774348,Melia azedarach,521
256877,774342,Melia azedarach,521
256875,774334,Melia azedarach,521
256865,774321,Melia azedarach,521
256862,774283,Mulberry,532
256980,775042,Melia azedarach,522
256988,775048,Melia azedarach,522
257010,775068,Melia azedarach,522
257019,775079,Melia azedarach,522
257038,775100,Melia azedarach,522
257049,775113,Melia azedarach,522
257064,775127,Melia azedarach,522
257072,775134,Melia azedarach,522
257076,775140,Melia azedarach,522
257082,775146,Melia azedarach,522
257092,775157,Melia azedarach,522
257095,775160,Melia azedarach,522
257110,775176,Melia azedarach,522
257116,775186,Melia azedarach,522
257147,775209,Melia azedarach,522
257151,775214,Melia azedarach,522
257161,775224,Melia azedarach,522
257182,775246,Melia azedarach,522
257328,775398,Melia azedarach,523
257329,775401,Melia azedarach,523
257371,775442,Melia azedarach,524
257430,775503,Ficus carica,618
257469,775544,Melia azedarach,525
257659,775693,Melia azedarach,526
257723,775668,Melia azedarach,527
257741,775655,Melia azedarach,527
257748,775651,Melia azedarach,527
257755,775647,Melia azedarach,527
257761,775641,Melia azedarach,527
257778,775627,Melia azedarach,527
257793,775614,Melia azedarach,527
257842,775581,Melia azedarach,528
257857,775572,Melia azedarach,528
257880,775554,Ficus carica,619
257904,775537,Ficus carica,619
257938,775511,Ficus carica,620
258056,775429,Ficus carica,621
258073,775418,Ficus carica,621
258086,775407,Ficus carica,621
258097,775400,Melia azedarach,529
258094,775405,Melia azedarach,529
258158,775362,Melia azedarach,530
258173,775352,Ficus carica,622
258304,775246,Ficus carica,623
258341,775145,Ficus carica,624
258345,775124,Ficus carica,624
258348,775111,Ficus carica,624
258353,775089,Ficus carica,624
258379,774982,Ficus carica,625
258380,774979,Melia azedarach,531
258383,774968,Melia azedarach,531
258391,774945,Ficus carica,625
258394,774929,Melia azedarach,532
258397,774913,Ficus carica,625
258445,774704,Ficus carica,626
258455,774650,Ficus carica,627
257469,774393,Ficus carica,495
257406,774490,Mulberry,428
257610,774220,Ficus carica,628
257972,773777,Washingtonia,280
257971,773861,Ficus carica,461
257972,773868,Ficus carica,461
258538,773945,Ficus carica,629
258574,773931,Melia azedarach,533
258577,773931,Ficus carica,629
258573,773911,Melia azedarach,533
258576,773905,Ficus carica,629
258581,773891,Ficus carica,629
258590,773859,Ficus carica,629
258598,773828,Mulberry,533
258611,773774,Ficus carica,630
258621,773735,Ficus carica,631
258656,773595,Ficus carica,632
258660,773578,Ficus carica,632
258662,773564,Ficus carica,632
258692,773453,Ficus carica,633
258700,773408,Ficus carica,634
258717,773179,Ficus carica,635
258703,773179,Melia azedarach,534
258065,773171,Melia azedarach,535
258061,773181,Melia azedarach,535
258056,773191,Melia azedarach,535
258044,773214,Melia azedarach,535
258036,773229,Melia azedarach,535
257994,773322,Ficus carica,636
257982,773347,Ficus carica,636
257962,773398,Melia azedarach,536
257956,773423,Melia azedarach,536
257949,773444,Melia azedarach,536
257937,773474,Ficus carica,468
258810,773185,Ficus carica,637
258705,773624,Ficus carica,638
258641,773901,Ficus carica,639
258599,774078,Ficus carica,640
258594,774095,Ficus carica,640
258590,774110,Ficus carica,640
258589,774120,Ficus carica,640
258585,774137,Ficus carica,640
258581,774152,Ficus carica,640
258555,774261,Ficus carica,641
258554,774271,Ficus carica,641
258551,774285,Ficus carica,641
258547,774300,Ficus carica,641
258526,774380,Melia azedarach,537
258522,774391,Melia azedarach,537
258517,774410,Ficus carica,642
258514,774423,Ficus carica,642
258513,774435,Ficus carica,642
258508,774456,Ficus carica,642
258506,774470,Ficus carica,642
258504,774483,Ficus carica,642
